"date","purpleair_pm2.5","PA_pm2_5a","PA_pm2_5b","avg_temp","max_temp","min_temp","RH","dewpoint","embassy_pm2.5"
2020-03-04 01:00:00,53.0652207255026,54.8506666666667,54.7326666666667,28.8888888888889,29.4444444444444,28.3333333333333,64.6333333333333,21.4444444444444,40
2020-03-04 02:00:00,50.5127005632098,52.875,52.0316666666667,28.7777777777778,28.8888888888889,27.2222222222222,64.0333333333333,21.037037037037,35
2020-03-04 03:00:00,45.0217795456996,47.0626666666667,46.42,28.8888888888889,28.8888888888889,28.8888888888889,63.4666666666667,21.1111111111111,33
2020-03-04 04:00:00,60.2413074913892,62.8626666666667,61.7943333333333,28.8888888888889,28.8888888888889,28.8888888888889,62.3,20.8518518518519,35
2020-03-04 05:00:00,97.9634325396825,100.339333333333,98.891,28.6666666666667,28.8888888888889,28.3333333333333,63.2666666666667,20.8888888888889,61
2020-03-04 06:00:00,98.9399444444444,101.758666666667,99.6736666666667,28.5555555555556,28.8888888888889,28.3333333333333,64.4666666666667,21.1111111111111,62
2020-03-04 07:00:00,110.457956989247,112.686774193548,110.505161290323,28.9068100358423,29.4444444444444,28.3333333333333,64.0322580645161,21.1827956989247,76
2020-03-04 08:00:00,86.4162534391534,89.6513333333333,87.9403333333333,30.4444444444444,32.2222222222222,26.6666666666667,60.2,21.7407407407407,67
2020-03-04 09:00:00,50.5552583466425,53.101,52.0806666666667,33.9259259259259,35,32.2222222222222,53.8333333333333,23.0925925925926,45
2020-03-04 10:00:00,27.403709867458,28.1053333333333,27.8676666666667,34.7037037037037,37.2222222222222,31.1111111111111,52.8333333333333,23.5,26
2020-03-04 11:00:00,11.0459921154573,11.4833333333333,11.0163333333333,38.3333333333333,39.4444444444444,36.6666666666667,43.9333333333333,23.7962962962963,19
2020-03-04 12:00:00,10.3383011744969,10.4443333333333,10.2703333333333,39.7962962962963,40.5555555555556,38.8888888888889,40.2666666666667,23.7777777777778,17
2020-03-04 13:00:00,10.0679242157441,10.6193333333333,10.0086666666667,39.962962962963,40.5555555555556,38.8888888888889,37.6333333333333,22.7407407407407,15
2020-03-04 14:00:00,9.56227262547498,10.0293333333333,9.471,40.3703703703704,41.1111111111111,39.4444444444444,37.8333333333333,23.2037037037037,17
2020-03-04 15:00:00,10.1740438797698,10.2526666666667,10.1233333333333,39.5925925925926,40.5555555555556,37.2222222222222,40.2333333333333,23.462962962963,17
2020-03-04 16:00:00,9.80298161794902,10.4766666666667,9.732,38.3888888888889,39.4444444444444,36.6666666666667,42.2,23.2037037037037,17
2020-03-04 17:00:00,11.5774118471218,11.9376666666667,11.547,37.2037037037037,38.3333333333333,36.1111111111111,44.7333333333333,23.0740740740741,17
2020-03-04 18:00:00,13.9957151754448,14.3533333333333,14.0686666666667,34.9814814814815,36.1111111111111,32.7777777777778,50.2333333333333,22.9259259259259,19
2020-03-04 19:00:00,17.5923980375443,18.471935483871,17.7377419354839,32.9928315412186,33.8888888888889,32.2222222222222,58.8709677419355,23.7455197132617,22
